COS-20240407-78230,Costco,"Hollandchester, AZ",Drywall & Insulation,Kitchen Remodel,DRY-694034,Glidden,84.85,3,0,254.55,254.55,Lowe's MVPs Pro Rewards,2024-04-07 02:35:25
LOW-20240906-57352,,"Mannfurt, SC",Appliances,Landscaping,APP-180805,Makita,440.68,8,0,3525.44,3525.44,,2024-09-06 21:20:10
84-20240629-76982,84 Lumber,"West Donnachester, PR",Tools & Hardware,HVAC Replacement,TOO-405449,EGO,487.66,10,10,4876.6,4388.94,Home Depot Pro Xtra,2024-06-29 05:46:09
FLO-20240708-18008,Floor & Decor,"Samanthaland, CO",Flooring,Fence Installation,FLO-906890,Kobalt,2.6,260,18,676,554.32,Contractors' Warehouse CBC,2024-07-08 06:17:31
84-20240503-45969,84 Lumber,"Jamesborough, MI",Tools & Hardware,,TOO-889030,Whirlpool,633.51,15,10,9502.65,8552.39,None,2024-05-03 18:11:30
THE-20240616-84840,The Home Depot,"South Josephtown, OR",Appliances,Landscaping,APP-836940,DEWALT,1826,20,15,36520,31042,Do it Best Rewards,2024-06-16 00:49:03
WAL-20240604-45294,Walmart,"Jasmineside, MD",Plumbing,,PLU-364802,DEWALT,172.4,50,0,8620,8620,,2024-06-04 15:50:22
DO-20240705-69343,Do it Best,"Lake Teresatown, CT",Tools & Hardware,Deck Build,TOO-562167,Kwikset,1359.52,25,15,33988,28889.8,Menards Contractor,2024-07-05 04:39:30
DO-20250725-33680,Do it Best,"West Alicia, CO",Doors & Windows,Basement Finish,DOO-188069,Whirlpool,1077.6,15,10,16164,14547.6,Home Depot Pro Xtra,2025-07-25 22:03:46
WAL-20250129-28546,Walmart,"South Daniel, ND",HVAC,Exterior Painting,HVA-417552,Ryobi,2631.61,2,7,5263.22,4894.79,Menards Contractor,2025-01-29 21:34:24
84-20240506-98399,84 Lumber,"Heatherborough, MI",Paint,Tile Backsplash,PAI-482927,Philips,158.13,15,13,2371.95,2063.6,Menards Contractor,2024-05-06 19:48:56
DO-20240921-54428,Do it Best,"New Kaylaborough, AS",Outdoor & Garden,Drywall Patch,OUT-301670,EGO,824.82,3,0,2474.46,2474.46,Contractors' Warehouse CBC,2024-09-21 14:10:18
84-20250514-16655,84 Lumber,"North Colin, SC",Plumbing,Electrical Upgrade,PLU-938467,Behr,538.65,8,0,4309.2,4309.2,Menards Contractor,2025-05-14 13:12:47
84-20241001-53473,84 Lumber,"South Tiffany, MN",Doors & Windows,Basement Finish,DOO-658958,Behr,493.12,20,0,9862.4,9862.4,Home Depot Pro Xtra,2024-10-01 13:05:32
THE-20240607-24443,The Home Depot,"North Melaniemouth, DE",Flooring,Landscaping,FLO-566180,Delta,1.12,257,25,287.84,215.88,Do it Best Rewards,2024-06-07 15:05:06
WAL-20250414-12939,Walmart,"Ramirezhaven, IN",Storage & Organization,Flooring Install,STO-684170,Rust-Oleum,100.79,50,0,5039.5,5039.5,Menards Contractor,2025-04-14 04:28:35
DO-20250804-15843,Do it Best,"Nelsonville, MA",Doors & Windows,Landscaping,DOO-722526,DEWALT,108.96,10,15,1089.6,926.16,Home Depot Pro Xtra,2025-08-04 07:49:37
THE-20250528-24324,The Home Depot,"New Monicashire, WY",Lumber & Building Materials,Landscaping,LUM-583444,Samsung,671.77,3,2,2015.31,1975,Lowe's MVPs Pro Rewards,2025-05-28 14:00:09
CON-20250617-35251,Contractors' Warehouse,"Jessicaton, NY",HVAC,Kitchen Remodel,HVA-372187,Whirlpool,2119.76,1,0,2119.76,2119.76,Menards Contractor,2025-06-17 00:07:36
CON-20240511-40496,Contractors' Warehouse,"Crystaltown, VA",Lumber & Building Materials,Bathroom Renovation,LUM-504771,Philips,549.1,5,5,2745.5,2608.22,Menards Contractor,2024-05-11 14:42:02
COS-20250729-31364,Costco,,Outdoor & Garden,Drywall Patch,OUT-162234,Kwikset,1186.02,75,15,88951.5,75608.77,None,2025-07-29 06:57:35
84-20241007-67317,84 Lumber,"Mayoberg, VA",Lumber & Building Materials,Exterior Painting,LUM-489015,LG,496.44,2,0,992.88,992.88,Do it Best Rewards,2024-10-07 01:27:02
WAL-20240502-55599,Walmart,"East Karen, MA",Kitchen & Bath,Electrical Upgrade,KIT-692800,Kobalt,1125.42,40,20,45016.8,36013.44,Home Depot Pro Xtra,2024-05-02 08:56:33
84-20250324-58018,84 Lumber,"Sharonbury, IL",Lumber & Building Materials,Electrical Upgrade,LUM-678793,Behr,1199.81,10,0,11998.1,11998.1,Contractors' Warehouse CBC,2025-03-24 10:33:12
HAR-20240801-86137,Harbor Freight Tools,"Lake Christopher, NV",Paint,Deck Build,PAI-544760,Whirlpool,114.55,1,0,114.55,114.55,Contractors' Warehouse CBC,2024-08-01 13:58:57
THE-20241119-21740,The Home Depot,"East Sarah, GA",Appliances,Interior Painting,APP-967228,Whirlpool,1357.39,4,0,5429.56,5429.56,Lowe's MVPs Pro Rewards,2024-11-19 07:49:46
FLO-20240914-67888,Floor & Decor,"Mcdanielview, DE",Lighting & Fans,Roof Repair,LIG-406218,Kobalt,338.34,3,0,1015.02,1015.02,Do it Best Rewards,2024-09-14 09:26:48
COS-20241208-61547,Costco,"Stewartfurt, MI",Appliances,Basement Finish,APP-493520,Whirlpool,2534.02,2,0,5068.04,5068.04,Contractors' Warehouse CBC,2024-12-08 15:26:43
THE-20240814-56594,The Home Depot,"Lake Danny, NY",Electrical,Flooring Install,ELE-548362,Whirlpool,560.6,5,0,2803,2803,,2024-08-14 21:48:17
HAR-20241209-35441,Harbor Freight Tools,"Jamesville, DE",Outdoor & Garden,,OUT-111770,Moen,262.4,20,15,5248,4460.8,Lowe's MVPs Pro Rewards,2024-12-09 20:25:11
THE-20240522-19199,The Home Depot,"Port Cody, NY",Appliances,Kitchen Remodel,APP-587149,Ryobi,1892.49,4,0,7569.96,7569.96,Menards Contractor,2024-05-22 08:55:59
LOW-20240903-13318,Lowe's,"East Rebecca, NJ",Electrical,Kitchen Remodel,ELE-787552,DEWALT,625.7,20,10,12514,11262.6,Ace Rewards,2024-09-03 13:26:58
LOW-20240512-14159,Lowe's,"Anthonyview, KS",Drywall & Insulation,Bathroom Renovation,DRY-857127,Kobalt,83.29,20,10,1665.8,1499.22,Contractors' Warehouse CBC,2024-05-12 00:48:29
CON-20250122-78782,Contractors' Warehouse,"Ericton, MH",Drywall & Insulation,Electrical Upgrade,DRY-905190,GE,16.49,20,25,329.8,247.35,Menards Contractor,2025-01-22 18:35:56
84-20240605-16254,84 Lumber,"Longland, CT",Lumber & Building Materials,Interior Painting,LUM-440237,Husky,839.6,1,0,839.6,839.6,Contractors' Warehouse CBC,2024-06-05 14:15:29
COS-20240511-81312,Costco,"Huntville, SD",Appliances,Drywall Patch,APP-937933,Milwaukee,2264.98,75,15,169873.5,144392.48,Ace Rewards,2024-05-11 13:12:52
FLO-20240308-75098,Floor & Decor,"East Joshua, TX",Outdoor & Garden,Kitchen Remodel,OUT-924443,GE,1100.89,10,10,11008.9,9908.01,Contractors' Warehouse CBC,2024-03-08 13:16:17
THE-20250623-32125,The Home Depot,"Hillborough, NH",Plumbing,Interior Painting,PLU-997192,Milwaukee,617.26,30,10,18517.8,16666.02,Menards Contractor,2025-06-23 03:15:24
DO-20240826-27916,Do it Best,"East Joyce, WA",Storage & Organization,,STO-773908,Behr,438.59,60,15,26315.4,22368.09,None,2024-08-26 02:40:30
COS-20240821-70633,Costco,"West Sabrina, VI",Storage & Organization,Flooring Install,STO-559651,Moen,401.46,4,0,1605.84,1605.84,None,2024-08-21 02:11:11
ACE-20250210-15907,Ace Hardware,"West Bethany, DC",Tools & Hardware,Window Replacement,TOO-197414,Bosch,1194.25,8,0,9554,9554,None,2025-02-10 11:06:43
COS-20240218-51984,Costco,"New Shannon, WA",Outdoor & Garden,Kitchen Remodel,OUT-546578,Ryobi,1400.94,5,0,7004.7,7004.7,Home Depot Pro Xtra,2024-02-18 09:03:40
ACE-20241206-33940,Ace Hardware,"North Jenniferchester, UT",Outdoor & Garden,Interior Painting,OUT-910891,Delta,145.45,1,0,145.45,145.45,Lowe's MVPs Pro Rewards,2024-12-06 21:58:42
THE-20250128-21167,The Home Depot,"Martinezside, VA",HVAC,Electrical Upgrade,HVA-257188,Husky,2905.37,30,15,87161.1,74086.93,None,2025-01-28 21:51:18
THE-20240328-76669,The Home Depot,"West Courtney, CA",Kitchen & Bath,Irrigation Setup,KIT-770168,Bosch,1153.74,20,20,23074.8,18459.84,Lowe's MVPs Pro Rewards,2024-03-28 16:28:49
84-20240503-56386,84 Lumber,"Kristophermouth, TN",Storage & Organization,HVAC Replacement,STO-966380,Behr,345.71,60,0,20742.6,20742.6,Contractors' Warehouse CBC,2024-05-03 05:34:22
CON-20241208-23088,Contractors' Warehouse,,Outdoor & Garden,Drywall Patch,OUT-495037,Kwikset,1333.32,25,15,33333,28333.05,Do it Best Rewards,2024-12-08 23:35:19
COS-20250223-76034,Costco,,Appliances,Irrigation Setup,APP-118501,Schlage,1595.47,2,5,3190.94,3031.39,Home Depot Pro Xtra,2025-02-23 18:18:09
FLO-20240716-64463,Floor & Decor,"Lake Tamara, HI",Drywall & Insulation,Interior Painting,DRY-849273,Schlage,74.96,12,15,899.52,764.59,Contractors' Warehouse CBC,2024-07-16 06:13:30
ACE-20241113-28614,Ace Hardware,"Brownview, OH",Tools & Hardware,Shed Construction,TOO-889882,Philips,939.08,8,15,7512.64,6385.74,Home Depot Pro Xtra,2024-11-13 04:21:28
ACE-20250118-28902,Ace Hardware,"South Tamimouth, ID",HVAC,Exterior Painting,HVA-894095,Ryobi,4468.93,2,0,8937.86,8937.86,Ace Rewards,2025-01-18 02:12:15
COS-20250105-43425,Costco,"South Sarah, NY",Tools & Hardware,Exterior Painting,TOO-435873,Kwikset,561.65,6,5,3369.9,3201.4,Home Depot Pro Xtra,2025-01-05 01:26:26
WAL-20250422-21112,Walmart,"Greenburgh, VT",Plumbing,Roof Repair,PLU-739750,Kobalt,207.54,1,5,207.54,197.16,Lowe's MVPs Pro Rewards,2025-04-22 23:15:15
FLO-20250222-79017,Floor & Decor,"Frazierchester, AK",Doors & Windows,HVAC Replacement,DOO-722233,Bosch,717.35,4,3,2869.4,2783.32,Menards Contractor,2025-02-22 05:16:23
COS-20241108-80953,Costco,"North Veronica, CO",Outdoor & Garden,Drywall Patch,OUT-499909,Makita,536.53,8,0,4292.24,4292.24,None,2024-11-08 19:35:50
ACE-20250415-74065,Ace Hardware,"Port Garrettland, SC",Electrical,Door Install,ELE-609198,Moen,385.77,3,0,1157.31,1157.31,Contractors' Warehouse CBC,2025-04-15 04:22:03
DO-20241017-17572,Do it Best,"North Natashaland, AL",Lighting & Fans,Roof Repair,LIG-845406,Behr,20.44,5,3,102.2,99.13,Ace Rewards,2024-10-17 07:00:23
DO-20241125-12048,Do it Best,"Tammyfurt, MD",Outdoor & Garden,Kitchen Remodel,OUT-699173,Schlage,992.83,1,0,992.83,992.83,Do it Best Rewards,2024-11-25 02:14:06
ACE-20250422-11310,Ace Hardware,"Brendashire, NJ",Plumbing,Flooring Install,PLU-486384,Makita,264.13,6,0,1584.78,1584.78,None,2025-04-22 21:49:25
LOW-20241218-65758,Lowe's,"Ramirezberg, AR",Paint,HVAC Replacement,PAI-744717,Toro,137.71,4,0,550.84,550.84,Ace Rewards,2024-12-18 10:59:13
LOW-20240819-17312,Lowe's,"New Amyhaven, MH",HVAC,Plumbing Rough-In,HVA-424468,Delta,191.8,10,15,1918,1630.3,,2024-08-19 17:45:20
WAL-20240805-45254,Walmart,"Howellport, TX",Outdoor & Garden,Shed Construction,OUT-516416,LG,1367.14,4,3,5468.56,5304.5,Contractors' Warehouse CBC,2024-08-05 12:23:08
FLO-20241207-70038,Floor & Decor,"Brentborough, KY",Paint,HVAC Replacement,PAI-623833,Whirlpool,232.24,4,0,928.96,928.96,None,2024-12-07 00:09:47
MEN-20240704-56583,Menards,"Maryport, IN",HVAC,Deck Build,HVA-334225,Whirlpool,1913.85,3,0,5741.55,5741.55,Menards Contractor,2024-07-04 08:07:06
COS-20240229-33624,Costco,"Brendaton, CO",Storage & Organization,Window Replacement,STO-106571,Behr,372.25,1,0,372.25,372.25,Contractors' Warehouse CBC,2024-02-29 14:57:39
COS-20250430-85511,Costco,"Donaldsontown, PR",Outdoor & Garden,Irrigation Setup,OUT-658195,Moen,539.36,2,0,1078.72,1078.72,None,2025-04-30 00:46:12
FLO-20250704-40020,Floor & Decor,,Flooring,Roof Repair,FLO-289168,Samsung,2.4,35,15,84,71.4,,2025-07-04 18:27:59
COS-20250320-80030,Costco,"Burnettfurt, FL",Paint,Door Install,PAI-548954,Ryobi,332.7,1,0,332.7,332.7,None,2025-03-20 16:19:44
LOW-20240825-78881,Lowe's,"North Alexander, ND",Paint,Basement Finish,PAI-928389,Ryobi,64.12,4,5,256.48,243.66,Menards Contractor,2024-08-25 07:47:31
HAR-20250308-79748,Harbor Freight Tools,"New Richard, OH",Kitchen & Bath,Door Install,KIT-720558,Delta,308.64,25,3,7716,7484.52,Contractors' Warehouse CBC,2025-03-08 04:53:59
THE-20250802-58078,The Home Depot,"North Lesliefort, OK",Electrical,HVAC Replacement,ELE-890925,DEWALT,54.13,25,15,1353.25,1150.26,None,2025-08-02 18:44:25
LOW-20240608-51383,Lowe's,"South Kathryn, CA",Electrical,Irrigation Setup,ELE-757119,Behr,496.54,5,3,2482.7,2408.22,Lowe's MVPs Pro Rewards,2024-06-08 05:03:24
MEN-20250327-70434,Menards,"West John, IL",Flooring,Electrical Upgrade,FLO-693692,Philips,4.14,384,15,1589.76,1351.3,Lowe's MVPs Pro Rewards,2025-03-27 08:18:08
COS-20241014-88534,Costco,"North Derek, AS",Plumbing,Plumbing Rough-In,PLU-922389,EGO,240.67,50,0,12033.5,12033.5,Ace Rewards,2024-10-14 13:27:36
84-20250129-99485,84 Lumber,"South Jennifer, KS",Tools & Hardware,Kitchen Remodel,TOO-891667,Toro,1285.54,1,3,1285.54,1246.97,Ace Rewards,2025-01-29 09:45:27
ACE-20250729-36360,Ace Hardware,"Stacymouth, WV",HVAC,Fence Installation,HVA-892168,GE,3484.11,1,0,3484.11,3484.11,Ace Rewards,2025-07-29 06:26:40
LOW-20250707-11868,Lowe's,"New Stephentown, ND",Tools & Hardware,Tile Backsplash,,Behr,683.09,15,15,10246.35,8709.4,Menards Contractor,2025-07-07 11:11:44
WAL-20240728-99914,Walmart,"South Billytown, CO",Kitchen & Bath,,KIT-589889,Delta,2986.38,6,0,17918.28,17918.28,Home Depot Pro Xtra,2024-07-28 20:33:54
FLO-20250426-90051,Floor & Decor,"North Curtis, WI",HVAC,Flooring Install,HVA-216303,Samsung,745.93,3,10,2237.79,2014.01,Do it Best Rewards,2025-04-26 22:25:24
MEN-20240818-77886,Menards,"South Rebeccamouth, ND",Lumber & Building Materials,Shed Construction,LUM-395147,Makita,1021.91,4,0,4087.64,4087.64,None,2024-08-18 04:25:55
FLO-20250525-53648,Floor & Decor,"Johnsonmouth, VI",Plumbing,Deck Build,PLU-698978,Behr,217.89,12,0,2614.68,2614.68,Home Depot Pro Xtra,2025-05-25 08:33:00
THE-20240726-56096,The Home Depot,"Hancockmouth, FM",Outdoor & Garden,Door Install,OUT-168390,DEWALT,311.88,3,5,935.64,888.86,Home Depot Pro Xtra,2024-07-26 22:50:18
COS-20240825-20267,Costco,"North Elizabeth, FM",Appliances,Kitchen Remodel,APP-722023,Kwikset,2092.19,20,20,41843.8,33475.04,Ace Rewards,2024-08-25 09:00:31
THE-20240713-53052,The Home Depot,"Lake Michaelborough, KY",Flooring,Plumbing Rough-In,FLO-811938,EGO,1.34,342,15,458.28,389.54,None,2024-07-13 21:24:45
84-20250117-69190,84 Lumber,"Rojashaven, VI",Plumbing,Kitchen Remodel,PLU-206488,Milwaukee,341.44,12,0,4097.28,4097.28,Do it Best Rewards,2025-01-17 00:02:55
84-20250227-18498,84 Lumber,"North Suzanne, HI",HVAC,Landscaping,HVA-229702,Schlage,2777.38,1,0,2777.38,2777.38,Lowe's MVPs Pro Rewards,2025-02-27 14:58:17
WAL-20250609-47845,Walmart,"Hortonborough, IL",Tools & Hardware,Tile Backsplash,TOO-838929,EGO,229.62,12,0,2755.44,2755.44,Contractors' Warehouse CBC,2025-06-09 06:46:09
WAL-20241005-90089,Walmart,"Knightborough, NV",Tools & Hardware,Garage Organization,TOO-837216,Behr,851.29,8,3,6810.32,6606.01,Lowe's MVPs Pro Rewards,2024-10-05 03:53:28
ACE-20250227-25646,Ace Hardware,"Robertmouth, MA",HVAC,Shed Construction,HVA-961316,Whirlpool,1077.95,25,15,26948.75,22906.44,Ace Rewards,2025-02-27 23:30:00
WAL-20240910-37009,Walmart,"Port Katherine, MP",Drywall & Insulation,Irrigation Setup,DRY-937462,LG,73.15,25,20,1828.75,1463,Lowe's MVPs Pro Rewards,2024-09-10 05:59:48
DO-20240429-73125,Do it Best,"Mcphersonstad, OR",Kitchen & Bath,Drywall Patch,KIT-124105,EGO,401.19,5,5,2005.95,1905.65,Contractors' Warehouse CBC,2024-04-29 14:34:38
HAR-20241103-57585,Harbor Freight Tools,"New Johnmouth, DE",Plumbing,Flooring Install,PLU-463897,Philips,441.65,8,13,3533.2,3073.88,,2024-11-03 18:52:53
WAL-20240707-20497,Walmart,"Lake Jenniferside, UT",Doors & Windows,Shed Construction,DOO-365107,Philips,347.55,5,0,1737.75,1737.75,Do it Best Rewards,2024-07-07 13:25:04
HAR-20241024-75372,Harbor Freight Tools,"Lake Danaton, SD",Paint,Landscaping,PAI-329913,Delta,238.74,4,5,954.96,907.21,None,2024-10-24 02:57:48
MEN-20250324-57666,Menards,"Rachelside, CT",Plumbing,Plumbing Rough-In,PLU-953142,Delta,666.68,60,25,40000.8,30000.6,,2025-03-24 12:53:04
THE-20250727-48231,The Home Depot,"North James, MS",Doors & Windows,HVAC Replacement,DOO-196845,Whirlpool,1025.9,8,0,8207.2,8207.2,Lowe's MVPs Pro Rewards,2025-07-27 10:18:20
FLO-20240714-78033,Floor & Decor,"Tanyabury, IL",Lighting & Fans,Kitchen Remodel,LIG-249901,Milwaukee,375.19,8,5,3001.52,2851.44,,2024-07-14 15:54:08
DO-20250405-75628,Do it Best,"Kellistad, IN",Lighting & Fans,Interior Painting,LIG-500873,Moen,248.63,10,0,2486.3,2486.3,Contractors' Warehouse CBC,2025-04-05 06:53:40
WAL-20240501-90914,Walmart,"Lydiaberg, SD",Doors & Windows,Irrigation Setup,DOO-752600,Whirlpool,309.83,20,0,6196.6,6196.6,,2024-05-01 11:58:55
ACE-20241015-73746,Ace Hardware,"East Jesseshire, WA",Kitchen & Bath,Basement Finish,KIT-894553,DEWALT,2438.94,4,0,9755.76,9755.76,None,2024-10-15 15:41:35
FLO-20250412-58630,Floor & Decor,"North John, KS",Electrical,Fence Installation,ELE-393456,Rust-Oleum,634.46,100,25,63446,47584.5,Do it Best Rewards,2025-04-12 11:12:11
MEN-20241109-50569,Menards,"Maxborough, MA",Lighting & Fans,Landscaping,LIG-914587,Schlage,443.65,60,15,26619,22626.15,Home Depot Pro Xtra,2024-11-09 13:27:40
84-20240902-70611,84 Lumber,"West Teresaberg, DC",,Kitchen Remodel,DRY-803325,Schlage,138.33,5,0,691.65,691.65,Home Depot Pro Xtra,2024-09-02 01:30:27
COS-20250105-83289,Costco,"Jonesmouth, MI",Storage & Organization,Electrical Upgrade,STO-924162,Delta,307.11,4,0,1228.44,1228.44,Lowe's MVPs Pro Rewards,2025-01-05 06:50:24
WAL-20250630-67910,Walmart,"East Sarahview, NM",Storage & Organization,Bathroom Renovation,STO-825643,Kobalt,100.89,100,18,10089,8272.98,Menards Contractor,2025-06-30 05:01:56
DO-20241017-90135,Do it Best,"New Cody, PR",Lighting & Fans,Fence Installation,LIG-100616,Kobalt,447.8,5,0,2239,2239,Menards Contractor,2024-10-17 07:10:37
HAR-20241114-18662,Harbor Freight Tools,"Carterside, AR",Tools & Hardware,Door Install,TOO-765054,Kobalt,102.21,5,0,511.05,511.05,None,2024-11-14 15:34:59
WAL-20250301-26930,Walmart,"West Johnborough, TN",Storage & Organization,Interior Painting,STO-625557,DEWALT,161.69,2,0,323.38,323.38,None,2025-03-01 21:27:48
FLO-20250725-21404,Floor & Decor,"Clayfort, HI",Flooring,Electrical Upgrade,FLO-396858,Philips,1.87,261,20,488.07,390.46,Home Depot Pro Xtra,2025-07-25 04:30:50
CON-20250713-47923,Contractors' Warehouse,"North Susan, PW",Plumbing,Flooring Install,PLU-512647,Milwaukee,458.52,25,15,11463,9743.55,,2025-07-13 06:26:28
FLO-20250127-98331,Floor & Decor,"New Kirk, AR",Drywall & Insulation,Drywall Patch,DRY-251803,Rust-Oleum,10.33,1,0,10.33,10.33,Ace Rewards,2025-01-27 08:19:48
DO-20241102-79301,Do it Best,"Jamesfurt, IL",Flooring,Kitchen Remodel,FLO-111539,Rust-Oleum,2.67,266,0,710.22,710.22,Do it Best Rewards,2024-11-02 17:15:44
THE-20240513-99610,The Home Depot,"Alexhaven, NC",Outdoor & Garden,Flooring Install,OUT-622868,Milwaukee,800.18,8,5,6401.44,6081.37,Lowe's MVPs Pro Rewards,2024-05-13 09:05:22
DO-20240711-68479,Do it Best,"South Jeffreyview, PR",Storage & Organization,,STO-871414,Philips,481.5,6,10,2889,2600.1,,2024-07-11 22:05:02
WAL-20250413-84197,Walmart,"Martinezville, PW",Tools & Hardware,Fence Installation,TOO-364611,Samsung,238.81,25,18,5970.25,4895.61,Contractors' Warehouse CBC,2025-04-13 04:31:45
HAR-20241122-28442,Harbor Freight Tools,"North Rodneyside, AR",Lumber & Building Materials,Roof Repair,LUM-760641,Whirlpool,15.46,30,15,463.8,394.23,Contractors' Warehouse CBC,2024-11-22 07:47:25
CON-20250729-57950,Contractors' Warehouse,"East Adrianberg, NH",Drywall & Insulation,Bathroom Renovation,DRY-553653,Husky,47.63,4,0,190.52,190.52,Menards Contractor,2025-07-29 23:24:04
ACE-20240424-34533,Ace Hardware,"Jenniferton, PR",Lumber & Building Materials,Kitchen Remodel,LUM-776391,LG,910.54,30,10,27316.2,24584.58,Do it Best Rewards,2024-04-24 02:57:08
THE-20240322-63949,The Home Depot,"Matthewport, WA",Doors & Windows,Landscaping,DOO-947858,Toro,896.59,100,15,89659,76210.15,None,2024-03-22 00:00:14
WAL-20250726-36901,Walmart,"New Samanthamouth, VA",Outdoor & Garden,Deck Build,OUT-462145,Husky,957.76,6,10,5746.56,5171.9,Ace Rewards,2025-07-26 10:15:25
FLO-20250407-77648,Floor & Decor,"Benjaminmouth, DC",Lumber & Building Materials,Window Replacement,LUM-602527,LG,817.19,6,0,4903.14,4903.14,Contractors' Warehouse CBC,2025-04-07 14:34:41
LOW-20250618-50326,Lowe's,"East Janetland, KY",Doors & Windows,Deck Build,DOO-347403,EGO,714.23,6,5,4285.38,4071.11,Menards Contractor,2025-06-18 12:17:17
84-20241126-30014,84 Lumber,"Kaitlynton, OK",Kitchen & Bath,Shed Construction,KIT-768608,Makita,1536.06,6,0,9216.36,9216.36,Do it Best Rewards,2024-11-26 03:32:36
WAL-20241107-82399,Walmart,"Heidiview, NM",Electrical,Interior Painting,ELE-564872,Ryobi,452.59,8,0,3620.72,3620.72,Contractors' Warehouse CBC,2024-11-07 05:13:13
DO-20250630-44231,Do it Best,"Steinstad, MS",Drywall & Insulation,,DRY-504139,Delta,7.21,4,0,28.84,28.84,None,2025-06-30 02:44:20
THE-20250424-50930,The Home Depot,"Johnsstad, AR",HVAC,Drywall Patch,HVA-206784,Ryobi,2081.89,15,0,31228.35,31228.35,Home Depot Pro Xtra,2025-04-24 22:25:05
COS-20240926-76854,Costco,"Reedport, NV",Drywall & Insulation,Window Replacement,DRY-904239,Rust-Oleum,82.14,30,20,2464.2,1971.36,Do it Best Rewards,2024-09-26 20:53:59
DO-20241021-24045,Do it Best,"New Calvinmouth, RI",,Door Install,LUM-755704,Schlage,32.63,4,0,130.52,130.52,Do it Best Rewards,2024-10-21 00:09:31
THE-20250603-28656,The Home Depot,"Lake Tiffany, ME",Doors & Windows,Irrigation Setup,DOO-225741,Whirlpool,272.33,8,15,2178.64,1851.84,Home Depot Pro Xtra,2025-06-03 19:41:07
THE-20250107-28172,The Home Depot,"Tammychester, SC",Tools & Hardware,Drywall Patch,TOO-611696,Kwikset,863.64,20,20,17272.8,13818.24,Home Depot Pro Xtra,2025-01-07 15:25:22
DO-20241107-64572,Do it Best,"Tinafort, IA",Lighting & Fans,Roof Repair,LIG-635118,LG,435.16,1,10,435.16,391.64,Home Depot Pro Xtra,2024-11-07 14:24:53
LOW-20250609-50589,Lowe's,"Jonesshire, RI",Tools & Hardware,Roof Repair,TOO-382716,Milwaukee,562.21,20,15,11244.2,9557.57,Do it Best Rewards,2025-06-09 04:33:38
WAL-20241011-99908,Walmart,"Lake Kennethmouth, HI",Lighting & Fans,Drywall Patch,LIG-181124,Ryobi,261.8,60,0,15708,15708,Ace Rewards,2024-10-11 05:43:26
THE-20240913-74118,The Home Depot,"East Henry, CA",Paint,Bathroom Renovation,PAI-514252,Whirlpool,332.34,15,0,4985.1,4985.1,Contractors' Warehouse CBC,2024-09-13 13:02:12
HAR-20250104-49735,Harbor Freight Tools,"Wallaceburgh, MO",Appliances,Landscaping,APP-936720,Makita,1199.31,5,2,5996.55,5876.62,Do it Best Rewards,2025-01-04 07:25:52
WAL-20250520-52514,Walmart,"Port Scottbury, CT",Flooring,Landscaping,FLO-882401,Delta,3.03,236,0,715.08,715.08,Home Depot Pro Xtra,2025-05-20 14:55:19
LOW-20250217-13682,Lowe's,"New Jademouth, IN",Doors & Windows,Landscaping,DOO-314336,Kobalt,412.9,20,5,8258,7845.1,,2025-02-17 10:17:18
FLO-20241221-66344,Floor & Decor,"Ruizhaven, FL",Flooring,Electrical Upgrade,FLO-520702,Whirlpool,0.81,202,15,163.62,139.08,Home Depot Pro Xtra,2024-12-21 18:15:11
COS-20250707-67131,Costco,"Brentmouth, VI",Appliances,Landscaping,APP-474171,Rust-Oleum,1057.64,12,0,12691.68,12691.68,Do it Best Rewards,2025-07-07 20:16:30
LOW-20250207-17879,Lowe's,"Margarethaven, WY",Lumber & Building Materials,,LUM-285766,Makita,292.93,8,10,2343.44,2109.1,Contractors' Warehouse CBC,2025-02-07 09:20:21
LOW-20240604-15498,Lowe's,"New Tiffany, AS",Storage & Organization,Door Install,STO-980365,Makita,164.67,2,3,329.34,319.46,Lowe's MVPs Pro Rewards,2024-06-04 07:59:02
DO-20250327-71520,Do it Best,"Pachecomouth, WI",Electrical,Electrical Upgrade,ELE-554990,Philips,348.03,1,0,348.03,348.03,None,2025-03-27 03:33:43
84-20241122-84035,84 Lumber,"Lauraville, HI",HVAC,Drywall Patch,HVA-946895,DEWALT,1186.36,50,25,59318,44488.5,Do it Best Rewards,2024-11-22 09:01:15
DO-20240318-91649,Do it Best,"West Michaelbury, MI",Drywall & Insulation,Exterior Painting,DRY-389101,Milwaukee,53.48,6,12,320.88,282.37,Lowe's MVPs Pro Rewards,2024-03-18 08:31:08
FLO-20250331-14149,Floor & Decor,"Watsonmouth, UT",Lighting & Fans,Drywall Patch,LIG-857434,Husky,121.16,60,25,7269.6,5452.2,,2025-03-31 16:19:10
FLO-20240706-53076,Floor & Decor,"Lake Gregville, GU",Lumber & Building Materials,Drywall Patch,LUM-921522,Philips,772.21,20,0,15444.2,15444.2,Contractors' Warehouse CBC,2024-07-06 23:13:22
84-20240819-76165,84 Lumber,"New Theresafort, PA",Doors & Windows,Tile Backsplash,DOO-404968,Makita,638.09,10,10,6380.9,5742.81,Home Depot Pro Xtra,2024-08-19 21:45:15
